title,timestamp,bot,minor,length_old,length_new,len_diff,time_delta_sec,is_first_post,type_edit,type_log,type_new,ns_grouped_1,ns_grouped_14,ns_grouped_2,ns_grouped_3,ns_grouped_4,ns_grouped_others,title_len,is_revert,is_update,is_minor_fix,comment_len,user_activity_score,is_pro_editor,rev_diff,is_section_edit,comment_clean_len
Red Creek Wildlife Management Area (Mississippi),2026-03-27 10:59:07,False,0,4722,4789,67,0.0,True,True,False,False,False,False,False,False,False,False,48,0,0,0,104,246,1,0,0,82
Reggie Miller,2026-03-27 11:10:31,False,0,66767,66786,19,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,151,1,0,0,1,158
Remmius,2026-03-27 11:00:48,False,1,1792,1791,-1,0.0,True,True,False,False,False,False,False,False,False,False,7,0,0,0,44,320,1,0,0,44
Representation of the People Act 1918,2026-03-27 10:57:22,False,0,50428,50449,21,0.0,True,True,False,False,False,False,False,False,False,False,37,0,0,0,10,11,0,0,0,10
Rhacocnemis,2026-03-27 11:00:49,False,1,2090,2089,-1,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,44,320,1,0,0,44
Rhenefictus,2026-03-27 11:00:51,False,1,1376,1375,-1,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,44,320,1,0,0,44
Rhetenor,2026-03-27 11:00:52,False,1,2126,2125,-1,0.0,True,True,False,False,False,False,False,False,False,False,8,0,0,0,44,320,1,0,0,44
Rhinoblemma,2026-03-27 11:00:54,False,1,1410,1409,-1,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,44,320,1,0,0,44
Rhizopus,2026-03-27 11:00:56,False,1,7506,7505,-1,0.0,True,True,False,False,False,False,False,False,False,False,8,0,0,0,44,320,1,0,0,44
Rhombonotus,2026-03-27 11:00:58,False,1,1515,1514,-1,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,44,320,1,0,0,44
Rhomphaea,2026-03-27 11:01:00,False,1,10030,10029,-1,0.0,True,True,False,False,False,False,False,False,False,False,9,0,0,0,44,320,1,0,0,44
Rhondes,2026-03-27 11:01:01,False,1,2542,2541,-1,0.0,True,True,False,False,False,False,False,False,False,False,7,0,0,0,44,320,1,0,0,44
Richard Ashcroft: Live Vol. 1,2026-03-27 10:56:42,False,1,1081,1097,16,0.0,True,True,False,False,False,False,False,False,False,False,29,0,0,0,10,9,0,0,0,10
Richard Ashcroft: Live Vol. 1,2026-03-27 11:02:36,False,0,1097,1676,579,354.0,False,True,False,False,False,False,False,False,False,False,29,0,0,0,10,9,0,0,0,10
Richard Ashcroft: Live Vol. 1,2026-03-27 11:02:57,False,0,1676,1674,-2,21.0,False,True,False,False,False,False,False,False,False,False,29,0,0,0,10,9,0,0,0,10
Richard Ashcroft: Live Vol. 1,2026-03-27 11:03:12,False,1,1674,1666,-8,15.0,False,True,False,False,False,False,False,False,False,False,29,0,0,0,10,9,0,0,0,10
Richard Ashcroft: Live Vol. 1,2026-03-27 11:04:28,False,0,1666,1694,28,76.0,False,True,False,False,False,False,False,False,False,False,29,0,0,0,10,9,0,0,0,10
Richard Nurse,2026-03-27 11:10:46,False,0,5092,5094,2,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,43,14,0,0,0,53
"Rikuzentakata, Iwate",2026-03-27 10:56:55,True,0,23865,23836,-29,0.0,True,True,False,False,False,False,False,False,False,False,20,0,0,0,142,59,1,0,0,84
Riley Thilthorpe,2026-03-27 11:08:24,False,0,11795,11795,0,0.0,True,True,False,False,False,False,False,False,False,False,16,0,0,0,10,9,0,0,0,10
Ringina,2026-03-27 11:01:03,False,1,1317,1316,-1,0.0,True,True,False,False,False,False,False,False,False,False,7,0,0,0,44,320,1,0,0,44
Rishaschia,2026-03-27 11:01:04,False,1,1320,1319,-1,0.0,True,True,False,False,False,False,False,False,False,False,10,0,0,0,44,320,1,0,0,44
Rishat Mansurov,2026-03-27 11:00:41,False,0,1453,1511,58,0.0,True,True,False,False,False,False,False,False,False,False,15,0,0,0,10,9,0,0,0,10
Ritual,2026-03-27 10:59:43,False,0,70451,70447,-4,0.0,True,True,False,False,False,False,False,False,False,False,6,0,0,0,22,1,0,0,1,17
Riya Suman,2026-03-27 11:07:08,False,0,8715,8516,-199,0.0,True,True,False,False,False,False,False,False,False,False,10,0,0,0,10,1,0,0,0,10
Rob Garrison,2026-03-27 11:02:51,False,0,11767,11867,100,0.0,True,True,False,False,False,False,False,False,False,False,12,0,0,0,10,1,0,0,0,10
Rob Garrison,2026-03-27 11:03:06,False,1,11867,11767,-100,12.0,False,True,False,False,False,False,False,False,False,False,12,1,0,0,133,4,0,0,0,53
Robert Dißmann,2026-03-27 10:58:14,False,0,2242,2252,10,0.0,True,True,False,False,False,False,False,False,False,False,14,0,0,0,8,3,0,0,0,8
Robert Todd Lincoln,2026-03-27 11:02:47,False,1,54618,54619,1,0.0,True,True,False,False,False,False,False,False,False,False,19,0,0,0,29,1,0,0,1,22
Robertus (spider),2026-03-27 11:01:06,False,1,7477,7476,-1,0.0,True,True,False,False,False,False,False,False,False,False,17,0,0,0,44,320,1,0,0,44
"Rogersville, Missouri",2026-03-27 10:59:55,True,0,32226,32197,-29,0.0,True,True,False,False,False,False,False,False,False,False,21,0,0,0,142,59,1,0,0,84
Rothus,2026-03-27 11:01:08,False,1,3504,3503,-1,0.0,True,True,False,False,False,False,False,False,False,False,6,0,0,0,44,320,1,0,0,44
Roy Hodgson,2026-03-27 10:56:33,False,0,162646,162691,45,0.0,True,True,False,False,False,False,False,False,False,False,11,0,1,0,27,1,0,0,0,27
Roy Hodgson,2026-03-27 10:56:45,False,0,162691,162772,81,12.0,False,True,False,False,False,False,False,False,False,False,11,0,0,0,10,1,0,0,0,10
Roy Hodgson,2026-03-27 11:00:11,False,0,162772,162882,110,206.0,False,True,False,False,False,False,False,False,False,False,11,0,0,0,9,2,0,0,1,4
Roy Hodgson,2026-03-27 11:03:31,False,0,162882,163338,456,200.0,False,True,False,False,False,False,False,False,False,False,11,0,0,0,10,9,0,0,0,10
Ruborridion,2026-03-27 11:01:10,False,1,2925,2924,-1,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,44,320,1,0,0,44
Rudd Government (2007–10),2026-03-27 10:58:47,False,0,60,114,54,0.0,True,True,False,False,False,False,False,False,False,False,25,0,1,0,51,34,0,0,0,51
Rudd Government (2013),2026-03-27 10:56:41,False,0,83,115,32,0.0,True,True,False,False,False,False,False,False,False,False,22,0,1,0,24,34,0,0,0,24
Rudd government (2007–10),2026-03-27 11:07:10,False,0,100,98,-2,0.0,True,True,False,False,False,False,False,False,False,False,25,0,0,0,55,34,0,0,0,55
Rudra (spider),2026-03-27 11:01:11,False,1,2880,2879,-1,0.0,True,True,False,False,False,False,False,False,False,False,14,0,0,0,44,320,1,0,0,44
Rugathodes,2026-03-27 11:01:13,False,1,4087,4086,-1,0.0,True,True,False,False,False,False,False,False,False,False,10,0,0,0,44,320,1,0,0,44
Runcinia,2026-03-27 11:01:15,False,1,8907,8906,-1,0.0,True,True,False,False,False,False,False,False,False,False,8,0,0,0,44,320,1,0,0,44
Russocampus,2026-03-27 11:01:16,False,1,1322,1321,-1,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,44,320,1,0,0,44
SS Czar,2026-03-27 11:08:49,False,1,30942,30964,22,0.0,True,True,False,False,False,False,False,False,False,False,7,0,0,0,17,1,0,0,0,17
Saaristattus,2026-03-27 11:01:18,False,1,1708,1707,-1,0.0,True,True,False,False,False,False,False,False,False,False,12,0,0,0,44,320,1,0,0,44
Saaristoa,2026-03-27 11:01:19,False,1,2055,2054,-1,0.0,True,True,False,False,False,False,False,False,False,False,9,0,0,0,44,320,1,0,0,44
Sabahya,2026-03-27 11:01:21,False,1,2144,2143,-1,0.0,True,True,False,False,False,False,False,False,False,False,7,0,0,0,44,320,1,0,0,44
Sadies,2026-03-27 11:01:22,False,1,1797,1796,-1,0.0,True,True,False,False,False,False,False,False,False,False,6,0,0,0,44,320,1,0,0,44
Sagellula,2026-03-27 11:01:24,False,1,2464,2463,-1,0.0,True,True,False,False,False,False,False,False,False,False,9,0,0,0,44,320,1,0,0,44
Saitidops,2026-03-27 11:01:26,False,1,1775,1774,-1,0.0,True,True,False,False,False,False,False,False,False,False,9,0,0,0,44,320,1,0,0,44
Saitis,2026-03-27 11:01:27,False,1,4892,4891,-1,0.0,True,True,False,False,False,False,False,False,False,False,6,0,0,0,44,320,1,0,0,44
Saitissus,2026-03-27 11:01:28,False,1,1292,1291,-1,0.0,True,True,False,False,False,False,False,False,False,False,9,0,0,0,44,320,1,0,0,44
Saitonia,2026-03-27 11:01:30,False,1,1803,1802,-1,0.0,True,True,False,False,False,False,False,False,False,False,8,0,0,0,44,320,1,0,0,44
Salem season 2,2026-03-27 11:00:26,False,0,33931,33939,8,0.0,True,True,False,False,False,False,False,False,False,False,14,0,0,0,65,1,0,0,1,62
Samaritanism,2026-03-27 10:59:20,False,0,49954,49946,-8,0.0,True,True,False,False,False,False,False,False,False,False,12,0,0,0,10,1,0,0,0,10
Samat Muratov,2026-03-27 11:10:14,False,0,1153,1209,56,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,10,9,0,0,0,10
Sampaiosia,2026-03-27 11:01:32,False,1,1617,1616,-1,0.0,True,True,False,False,False,False,False,False,False,False,10,0,0,0,44,320,1,0,0,44
San Juan Creek (Estrella River tributary),2026-03-27 10:56:49,False,0,849,916,67,0.0,True,True,False,False,False,False,False,False,False,False,41,0,0,0,205,246,1,0,0,193
Sasmit Pokharel,2026-03-27 11:03:21,False,0,7419,7511,92,0.0,True,True,False,False,False,False,False,False,False,False,15,0,0,0,128,2,0,0,0,128
"Science Museums, Aarhus",2026-03-27 10:57:48,False,0,7498,7772,274,0.0,True,True,False,False,False,False,False,False,False,False,23,0,1,0,13,6,0,0,0,13
"Science Museums, Aarhus",2026-03-27 11:01:42,False,0,7772,7745,-27,234.0,False,True,False,False,False,False,False,False,False,False,23,0,0,0,19,6,0,0,0,19
Scott Rolle,2026-03-27 11:09:56,False,0,0,0,0,0.0,True,False,True,False,False,False,False,False,False,False,11,0,0,0,25,5,0,0,0,25
Scott Rolle,2026-03-27 11:10:34,False,0,0,0,0,38.0,False,False,True,False,False,False,False,False,False,False,11,0,0,0,58,5,0,0,0,54
Scott Rolle/temp,2026-03-27 11:08:41,False,0,0,25,25,0.0,True,False,False,True,False,False,False,False,False,False,16,0,0,0,10,5,0,0,0,10
Scott Rolle/temp,2026-03-27 11:09:56,False,0,0,0,0,75.0,False,False,True,False,False,False,False,False,False,False,16,0,0,0,25,5,0,0,0,25
Scott rolle,2026-03-27 11:10:34,False,0,0,0,0,0.0,True,False,True,False,False,False,False,False,False,False,11,0,0,0,58,5,0,0,0,54
Second Turnbull Ministry,2026-03-27 11:00:12,False,0,85,117,32,0.0,True,True,False,False,False,False,False,False,False,False,24,0,1,0,24,34,0,0,0,24
Seed dispersal,2026-03-27 11:01:42,False,1,44312,44332,20,0.0,True,True,False,False,False,False,False,False,False,False,14,1,0,0,136,2,0,0,0,66
Semicassis centiquadrata,2026-03-27 11:06:00,False,0,2686,2695,9,0.0,True,True,False,False,False,False,False,False,False,False,24,0,0,0,10,3,0,0,0,10
Semicassis centiquadrata,2026-03-27 11:06:09,False,0,2695,2696,1,9.0,False,True,False,False,False,False,False,False,False,False,24,0,1,0,20,3,0,0,0,20
"Sentinel Peak (Tulare County, California)",2026-03-27 11:04:03,False,0,1636,1696,60,0.0,True,True,False,False,False,False,False,False,False,False,41,0,0,0,175,246,1,0,0,163
Sexual abuse perpetrated by children,2026-03-27 10:56:27,False,0,500,538,38,0.0,True,True,False,False,False,False,False,False,False,False,36,0,0,0,77,14,0,0,0,58
Shakeela Bano Bhopali,2026-03-27 11:10:45,False,0,2489,2569,80,0.0,True,True,False,False,False,False,False,False,False,False,21,0,0,0,4,5,0,0,0,4
Shaun Grigg,2026-03-27 11:03:29,False,0,23762,24266,504,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,21,6,0,0,1,16
Shaun Mannagh,2026-03-27 11:03:47,False,0,12152,12152,0,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,10,9,0,0,0,10
Shirley O'Hara,2026-03-27 10:58:01,False,0,13319,13416,97,0.0,True,True,False,False,False,False,False,False,False,False,14,0,1,0,25,1,0,0,0,25
Shishir Khanal,2026-03-27 11:03:11,False,0,5864,5862,-2,0.0,True,True,False,False,False,False,False,False,False,False,14,0,0,0,10,3,0,0,0,10
Shiv Kumar Batalvi,2026-03-27 10:57:42,False,0,21101,21086,-15,0.0,True,True,False,False,False,False,False,False,False,False,18,0,0,0,10,5,0,0,0,10
Shiv Kumar Batalvi,2026-03-27 11:00:37,False,0,21086,21101,15,175.0,False,True,False,False,False,False,False,False,False,False,18,0,0,0,43,5,0,0,0,43
Shiyan Wudangshan Airport,2026-03-27 11:03:17,False,0,9708,10477,769,0.0,True,True,False,False,False,False,False,False,False,False,25,0,0,0,10,1,0,0,0,10
Sid Rosenberg,2026-03-27 10:57:16,False,1,15505,15505,0,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,19,8,0,0,1,14
Sid Rosenberg,2026-03-27 10:57:35,False,1,15505,15505,0,19.0,False,True,False,False,False,False,False,False,False,False,13,0,0,0,16,8,0,0,1,11
Sid Rosenberg,2026-03-27 11:01:00,False,1,15505,15391,-114,205.0,False,True,False,False,False,False,False,False,False,False,13,0,0,0,10,8,0,0,0,10
Sid Rosenberg,2026-03-27 11:01:34,False,1,15391,15399,8,34.0,False,True,False,False,False,False,False,False,False,False,13,0,0,0,18,8,0,0,1,13
Sid Rosenberg,2026-03-27 11:06:32,False,0,15399,16412,1013,298.0,False,True,False,False,False,False,False,False,False,False,13,0,0,0,28,8,0,0,1,25
Sid Rosenberg,2026-03-27 11:09:58,False,1,16412,16425,13,206.0,False,True,False,False,False,False,False,False,False,False,13,0,0,0,40,8,0,0,1,35
Silvana Burtini,2026-03-27 11:05:17,False,0,8705,8707,2,0.0,True,True,False,False,False,False,False,False,False,False,15,0,0,0,69,14,0,0,1,76
Silvia Cartwright,2026-03-27 11:04:42,False,0,16450,16451,1,0.0,True,True,False,False,False,False,False,False,False,False,17,0,0,0,31,15,0,0,0,31
Single-drop microextraction,2026-03-27 11:10:49,False,0,5166,5174,8,0.0,True,True,False,False,False,False,False,False,False,False,27,0,0,0,53,3,0,0,0,40
Skofield Park,2026-03-27 11:07:32,False,0,2914,2970,56,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,183,246,1,0,0,171
Slavik Nyu,2026-03-27 11:02:49,False,0,1563,1612,49,0.0,True,True,False,False,False,False,False,False,False,False,10,0,0,0,10,9,0,0,0,10
"Sleepy Eye, Minnesota",2026-03-27 11:10:35,True,0,13772,13743,-29,0.0,True,True,False,False,False,False,False,False,False,False,21,0,0,0,142,59,1,0,0,84
Smokin' Taters!,2026-03-27 11:08:29,False,1,4656,4648,-8,0.0,True,True,False,False,False,False,False,False,False,False,15,0,0,0,10,3,0,0,0,10
Sobita Gautam,2026-03-27 11:10:52,False,0,7861,8030,169,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,24,2,0,0,0,24
"Soldier Camp, Arizona",2026-03-27 11:02:55,True,0,3432,3403,-29,0.0,True,True,False,False,False,False,False,False,False,False,21,0,0,0,142,59,1,0,0,84
Sotho people,2026-03-27 11:01:28,False,0,29333,29227,-106,0.0,True,True,False,False,False,False,False,False,False,False,12,0,0,0,10,3,0,0,0,10
South Cascade Lake,2026-03-27 11:00:40,False,0,1578,1634,56,0.0,True,True,False,False,False,False,False,False,False,False,18,0,0,0,173,246,1,0,0,161
South Cascade Lake,2026-03-27 11:00:50,False,0,1634,1667,33,10.0,False,True,False,False,False,False,False,False,False,False,18,0,1,0,52,246,1,0,0,26
Southern Football Netball League,2026-03-27 11:02:27,False,0,70440,73319,2879,0.0,True,True,False,False,False,False,False,False,False,False,32,0,1,0,23,2,0,0,0,23
Southern Football Netball League,2026-03-27 11:05:36,False,0,73319,73527,208,189.0,False,True,False,False,False,False,False,False,False,False,32,0,0,0,10,2,0,0,0,10
Southern Highroads Trail,2026-03-27 11:06:29,False,0,6550,6608,58,0.0,True,True,False,False,False,False,False,False,False,False,24,0,0,0,162,246,1,0,0,150
Space Odyssey: The Video Game,2026-03-27 11:05:17,False,0,7737,7717,-20,0.0,True,True,False,False,False,False,False,False,False,False,29,0,0,0,72,1,0,0,0,68
Sparktop,2026-03-27 11:05:44,False,0,2928,2843,-85,0.0,True,True,False,False,False,False,False,False,False,False,8,0,0,0,10,1,0,0,0,10
Speed Freak Killers,2026-03-27 10:56:22,False,0,38475,38522,47,0.0,True,True,False,False,False,False,False,False,False,False,19,0,0,0,10,3,0,0,0,10
Spirit possession,2026-03-27 10:59:39,False,0,97869,97885,16,0.0,True,True,False,False,False,False,False,False,False,False,17,0,0,0,53,1,0,0,0,53
Steander,2026-03-27 10:56:13,False,0,23506,23507,1,0.0,True,True,False,False,False,False,False,False,False,False,8,0,0,0,7,5,0,0,0,7
Steander,2026-03-27 10:58:24,False,0,23507,23507,0,131.0,False,True,False,False,False,False,False,False,False,False,8,0,0,0,37,5,0,0,1,34
Stenian,2026-03-27 11:04:37,False,0,23556,23557,1,0.0,True,True,False,False,False,False,False,False,False,False,7,0,0,1,52,1,0,0,0,52
Sterling Hayden,2026-03-27 10:56:22,False,0,38216,38215,-1,0.0,True,True,False,False,False,False,False,False,False,False,15,0,0,0,15,1,0,0,1,10
Steve Harley & Cockney Rebel,2026-03-27 10:59:02,False,1,32852,32868,16,0.0,True,True,False,False,False,False,False,False,False,False,28,0,0,0,10,3,0,0,0,10
Steve Mortimer,2026-03-27 11:07:52,False,1,18188,17811,-377,0.0,True,True,False,False,False,False,False,False,False,False,14,0,0,0,7,1,0,0,0,7
Strait of Hormuz,2026-03-27 11:01:25,False,1,85703,85698,-5,0.0,True,True,False,False,False,False,False,False,False,False,16,0,0,0,8,1,0,0,0,8
"Strasburg Township, Pennsylvania",2026-03-27 11:01:15,True,0,6216,6187,-29,0.0,True,True,False,False,False,False,False,False,False,False,32,0,0,0,142,59,1,0,0,84
Sudanese refugee crisis,2026-03-27 11:00:40,False,0,38707,38711,4,0.0,True,True,False,False,False,False,False,False,False,False,23,0,0,0,51,3,0,0,1,48
Sudanese refugee crisis,2026-03-27 11:09:12,False,0,38711,37684,-1027,512.0,False,True,False,False,False,False,False,False,False,False,23,0,0,0,60,3,0,0,1,57
Sudanese refugee crisis,2026-03-27 11:10:22,False,0,37684,37710,26,70.0,False,True,False,False,False,False,False,False,False,False,23,0,0,1,52,3,0,0,1,49
"Summit Bridge, Delaware",2026-03-27 11:07:55,True,0,2783,2754,-29,0.0,True,True,False,False,False,False,False,False,False,False,23,0,0,0,142,59,1,0,0,84
Syriac Catholic Patriarchal Exarchate of Jerusalem,2026-03-27 11:08:33,False,0,5321,5333,12,0.0,True,True,False,False,False,False,False,False,False,False,50,0,0,0,10,1,0,0,0,10
Syrian civil war spillover in Lebanon,2026-03-27 10:58:34,False,0,86078,86124,46,0.0,True,True,False,False,False,False,False,False,False,False,37,0,1,0,10,1,0,0,0,10
TAM Transportes Aéreos Regionais Flight 283,2026-03-27 11:09:14,False,0,9250,9251,1,0.0,True,True,False,False,False,False,False,False,False,False,43,0,0,0,15,1,0,0,1,10
Take Me Out to the Holosuite,2026-03-27 11:02:26,False,0,14541,14540,-1,0.0,True,True,False,False,False,False,False,False,False,False,28,0,0,1,31,1,0,0,1,28
Talk:2026 Rally Islas Canarias,2026-03-27 10:58:50,False,0,0,171,171,0.0,True,False,False,True,True,False,False,False,False,False,30,0,0,0,101,14,0,0,0,82
Talk:426th Unmanned Systems Battalion (Ukraine),2026-03-27 10:57:44,False,0,164,611,447,0.0,True,True,False,False,True,False,False,False,False,False,47,0,0,0,26,1,0,0,1,23
Talk:Akbar Raisani,2026-03-27 11:04:05,False,0,0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,18,0,0,0,35,9,0,0,0,35
Talk:Canning,2026-03-27 11:07:32,True,1,3026,1755,-1271,0.0,True,True,False,False,True,False,False,False,False,False,12,0,0,0,63,17,0,0,0,59
Talk:Canning/Archives/2023,2026-03-27 11:07:32,True,1,917,2187,1270,0.0,True,True,False,False,True,False,False,False,False,False,26,0,0,0,51,17,0,0,0,47
Talk:Cloud physics,2026-03-27 11:04:06,False,0,8270,8272,2,0.0,True,True,False,False,True,False,False,False,False,False,18,0,0,0,60,1,0,0,0,41
Talk:Dhurandhar: The Revenge,2026-03-27 11:09:31,False,0,223056,222893,-163,0.0,True,True,False,False,True,False,False,False,False,False,28,0,0,0,225,7,0,0,0,138
Talk:Far-right politics in Ukraine,2026-03-27 10:59:06,False,0,17955,17974,19,0.0,True,True,False,False,True,False,False,False,False,False,34,0,0,0,10,3,0,0,0,10
Talk:Far-right politics in Ukraine,2026-03-27 11:06:08,False,0,17974,18152,178,422.0,False,True,False,False,True,False,False,False,False,False,34,0,0,0,21,3,0,0,1,26
Talk:Golan Heights,2026-03-27 10:56:55,False,0,109662,110060,398,0.0,True,True,False,False,True,False,False,False,False,False,18,0,0,0,39,21,0,0,1,36
Talk:Grande Comore,2026-03-27 11:07:28,False,0,1112,1949,837,0.0,True,True,False,False,True,False,False,False,False,False,18,0,0,0,16,3,0,0,1,19
Talk:Grande Comore,2026-03-27 11:08:29,True,1,1949,2245,296,61.0,False,True,False,False,True,False,False,False,False,False,18,0,0,0,66,2,0,0,1,63
Talk:Harakat Ashab al-Yamin al-Islamia,2026-03-27 10:56:52,False,0,2477,2994,517,0.0,True,True,False,False,True,False,False,False,False,False,38,1,0,0,29,22,0,0,1,26
Talk:House of Representatives (Nepal),2026-03-27 11:07:00,False,0,9295,10073,778,0.0,True,True,False,False,True,False,False,False,False,False,37,0,0,0,40,1,0,0,1,37
Talk:Ini Archibong,2026-03-27 11:05:50,False,0,2097,2165,68,0.0,True,True,False,False,True,False,False,False,False,False,18,0,0,0,17,1,0,0,0,20
Talk:Joe Johnston,2026-03-27 10:56:50,False,0,462,676,214,0.0,True,True,False,False,True,False,False,False,False,False,17,0,0,0,25,1,0,0,1,22
Talk:Lady Louise Windsor,2026-03-27 10:56:47,False,1,53340,53339,-1,0.0,True,True,False,False,True,False,False,False,False,False,24,0,0,1,95,1,0,0,1,88
Talk:Leif Mikkelsen,2026-03-27 11:08:24,False,0,0,46,46,0.0,True,False,False,True,True,False,False,False,False,False,19,0,0,0,78,20,0,0,0,77
Talk:List of channel 7 TV stations in the United States,2026-03-27 10:59:28,False,0,102,228,126,0.0,True,True,False,False,True,False,False,False,False,False,55,0,0,0,166,14,0,0,0,143
Talk:List of federal political parties in Canada,2026-03-27 10:56:32,False,0,8344,8714,370,0.0,True,True,False,False,True,False,False,False,False,False,48,0,0,0,23,3,0,0,1,20
Talk:Lou Nicholson,2026-03-27 10:56:10,False,0,328,1167,839,0.0,True,True,False,False,True,False,False,False,False,False,18,0,0,0,36,4,0,0,1,33
Talk:Mary T. Smith,2026-03-27 11:06:11,False,0,431,644,213,0.0,True,True,False,False,True,False,False,False,False,False,18,0,0,0,31,1,0,0,1,28
Talk:Online advertising,2026-03-27 11:07:29,False,0,2222,2340,118,0.0,True,True,False,False,True,False,False,False,False,False,23,0,0,0,56,6,0,0,1,53
Talk:Online advertising,2026-03-27 11:10:41,False,0,2340,2488,148,192.0,False,True,False,False,True,False,False,False,False,False,23,0,0,0,60,6,0,0,1,57
Talk:Paul Esqueda,2026-03-27 10:57:06,False,0,0,58,58,0.0,True,False,False,True,True,False,False,False,False,False,17,0,0,0,90,10,0,0,0,93
Talk:Petelnikovo,2026-03-27 10:57:04,False,0,0,113,113,0.0,True,False,False,True,True,False,False,False,False,False,16,0,0,0,145,69,1,0,0,144
"Talk:Petrovo, Lukhsky District, Ivanovo Oblast",2026-03-27 10:58:48,False,0,0,113,113,0.0,True,False,False,True,True,False,False,False,False,False,46,0,0,0,145,69,1,0,0,144
"Talk:Pirogovo, Lukhsky District, Ivanovo Oblast",2026-03-27 11:00:24,False,0,0,113,113,0.0,True,False,False,True,True,False,False,False,False,False,47,0,0,0,145,69,1,0,0,144
Talk:Porzdni,2026-03-27 11:02:00,False,0,0,113,113,0.0,True,False,False,True,True,False,False,False,False,False,12,0,0,0,145,69,1,0,0,144
Talk:Preston Lord homicide case,2026-03-27 11:09:01,False,0,82,340,258,0.0,True,True,False,False,True,False,False,False,False,False,31,0,0,0,109,22,0,0,0,109
Talk:Reza Pahlavi,2026-03-27 11:10:43,False,0,26823,26945,122,0.0,True,True,False,False,True,False,False,False,False,False,17,0,0,0,55,3,0,0,1,50
Talk:Tamar I,2026-03-27 11:08:19,False,0,3321,4155,834,0.0,True,True,False,False,True,False,False,False,False,False,12,0,0,0,10,3,0,0,0,10
Tamar I,2026-03-27 10:57:10,False,0,63565,63568,3,0.0,True,True,False,False,False,False,False,False,False,False,7,0,0,0,122,3,0,0,0,152
Tamar I,2026-03-27 10:59:27,False,0,63568,63587,19,137.0,False,True,False,False,False,False,False,False,False,False,7,0,0,0,10,3,0,0,0,10
"Tams, West Virginia",2026-03-27 11:08:15,True,0,3543,3514,-29,0.0,True,True,False,False,False,False,False,False,False,False,19,0,0,0,142,59,1,0,0,84
Taylor Frankie Paul,2026-03-27 10:58:24,False,1,6486,6488,2,0.0,True,True,False,False,False,False,False,False,False,False,19,0,0,0,8,1,0,0,0,8
Television in Latin America,2026-03-27 10:57:14,False,0,15401,15405,4,0.0,True,True,False,False,False,False,False,False,False,False,27,0,0,0,10,8,0,0,0,10
Template talk:1988 Canadian federal election/Northwest Territories,2026-03-27 11:02:34,False,0,0,59,59,0.0,True,False,False,True,False,False,False,False,False,True,66,0,0,0,91,45,0,0,0,90
Template talk:1988 Canadian federal election/Northwest Territories,2026-03-27 11:02:45,False,0,59,59,0,11.0,False,True,False,False,False,False,False,False,False,True,66,0,0,0,10,45,0,0,0,10
Template talk:1988 Canadian federal election/Nunatsiaq,2026-03-27 11:09:42,False,0,0,127,127,0.0,True,False,False,True,False,False,False,False,False,True,54,0,0,0,159,45,0,0,0,158
Template talk:Infobox Wikipedia user,2026-03-27 11:01:16,False,0,15378,15767,389,0.0,True,True,False,False,False,False,False,False,False,True,36,0,0,0,31,46,0,0,1,28
Template talk:Infobox film,2026-03-27 11:02:34,False,0,36157,36888,731,0.0,True,True,False,False,False,False,False,False,False,True,26,0,0,0,35,1,0,0,1,30
Template talk:Infobox shogi professional,2026-03-27 11:08:24,False,0,19887,20014,127,0.0,True,True,False,False,False,False,False,False,False,True,40,0,0,0,50,46,0,0,1,47
Template talk:Interlanguage link,2026-03-27 10:58:42,False,0,149519,150093,574,0.0,True,True,False,False,False,False,False,False,False,True,32,0,0,0,29,46,0,0,1,26
Template talk:Interlanguage link,2026-03-27 10:59:03,False,0,150093,150097,4,21.0,False,True,False,False,False,False,False,False,False,True,32,0,0,0,35,46,0,0,1,32
Template talk:Outdent,2026-03-27 11:05:08,False,0,728,947,219,0.0,True,True,False,False,False,False,False,False,False,True,21,0,0,0,40,46,0,0,1,37
Template talk:Portal,2026-03-27 11:06:52,False,0,42639,42994,355,0.0,True,True,False,False,False,False,False,False,False,True,20,0,0,0,55,1,0,0,1,52
Template:1979 Canadian federal election/Northwest Territories,2026-03-27 11:05:16,False,0,522,1599,1077,0.0,True,True,False,False,False,False,False,False,False,True,61,0,0,0,30,45,0,0,0,30
Template:1980 Canadian federal election/Northwest Territories,2026-03-27 11:04:20,False,0,513,1409,896,0.0,True,True,False,False,False,False,False,False,False,True,61,0,0,0,30,45,0,0,0,30
